contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
823,"I call this next trick '""Overbooked Flight"", and I will need three volunteers from the audience.",343,776,1551,Top 5 Funny,False,True,96,Human
823,Watch me pull out some hidden fees from thin air.,237,580,1181,Top 5 Funny,False,True,49,Human
824,Your stomach is growling.,828,2207,4346,Top 5 Funny,False,True,25,Human
824,Your stomach is growling.,828,2207,4346,Top 5 Unfunny,False,True,25,Human
824,And this is why we don't get invited to dinner parties.,647,1878,3662,Top 5 Unfunny,False,True,55,Human
824,You do realize that was a lawn ornament.,996,2306,4480,Top 5 Unfunny,False,True,40,Human
824,Your stomach is still growling.,847,2352,4499,Top 5 Unfunny,False,True,31,Human
824,What's gotten into you?,1154,2874,5795,Top 5 Unfunny,True,True,23,Human
824,Your stomach is still growling.,847,2352,4499,Top 5 Funny,False,True,31,Human
824,You do realize that was a lawn ornament.,996,2306,4480,Top 5 Funny,False,True,40,Human
824,What's gotten into you?,1154,2874,5795,Top 5 Funny,True,True,23,Human
824,The horns were painful going in?  Just wait.,738,1718,3379,Top 5 Funny,True,True,44,Human
825,First the good news. Nobody's getting canned.”,1077,1781,4233,Top 5 Funny,False,False,46,Human
825,"Just remember, you can be empty headed and orange and still succeed in America.",1123,1218,3107,Top 5 Funny,False,True,79,Human
825,First the good news. Nobody's getting canned.”,1077,1781,4233,Top 5 Unfunny,False,False,46,Human
825,Let’s get through the office party tonight without anyone getting smashed.,910,1630,3885,Top 5 Funny,False,True,74,Human
825,"So, where do you see yourselves, three days from now?",986,1661,3975,Top 5 Funny,True,True,53,Human
825,Let’s get through the office party tonight without anyone getting smashed.,910,1630,3885,Top 5 Unfunny,False,True,74,Human
825,Thanks for carving out a little face time.”,1031,1611,3840,Top 5 Funny,False,False,43,Human
825,Thanks for carving out a little face time.”,1031,1611,3840,Top 5 Unfunny,False,False,43,Human
825,I'm sorry to say that some of you are going to be canned.,721,1385,3243,Top 5 Unfunny,False,True,57,Human
825,"So, where do you see yourselves, three days from now?",986,1661,3975,Top 5 Unfunny,True,True,53,Human
826,"For patient comfort, we try to keep the room in the mid-seventies.",823,1706,3542,Top 5 Unfunny,False,True,66,Human
826,Looks to be a herniated disco.,403,1304,2466,Top 5 Unfunny,False,True,30,Human
826,"If this doesn't correct his rhythm, we'll try the paddles.",604,1600,3142,Top 5 Unfunny,False,True,58,Human
826,He’s going to need more drugs.,521,1662,3003,Top 5 Unfunny,False,True,30,Human
826,I'm detecting a beat.,822,2017,4431,Top 5 Unfunny,False,True,21,Human
826,"Alexa, play Smooth Operator",459,1134,2271,Top 5 Funny,False,False,27,Human
826,He’s going to need more drugs.,521,1662,3003,Top 5 Funny,False,True,30,Human
826,"If this doesn't correct his rhythm, we'll try the paddles.",604,1600,3142,Top 5 Funny,False,True,58,Human
826,I'm detecting a beat.,822,2017,4431,Top 5 Funny,False,True,21,Human
826,"For patient comfort, we try to keep the room in the mid-seventies.",823,1706,3542,Top 5 Funny,False,True,66,Human
827,"A headhunter? Me, too.",960,1850,3978,Top 5 Unfunny,True,True,22,Human
827,"You know, I invented the man cave.",750,1944,3536,Top 5 Unfunny,False,True,34,Human
827,I think I turned my clocks back too far.,827,2064,4093,Top 5 Unfunny,False,True,40,Human
827,I'm an anesthesiologist.,694,1296,2740,Top 5 Funny,False,True,24,Human
827,"You know, I invented the man cave.",750,1944,3536,Top 5 Funny,False,True,34,Human
827,"Wait -- ""B.C."" means ""business casual""?",760,1429,3060,Top 5 Funny,True,True,39,Human
827,I think I turned my clocks back too far.,827,2064,4093,Top 5 Funny,False,True,40,Human
827,"I live in a brownstone, too.",623,1744,3267,Top 5 Unfunny,False,True,28,Human
827,I'm still adjusting to the time change.,635,1699,3411,Top 5 Unfunny,False,True,39,Human
827,"A headhunter? Me, too.",960,1850,3978,Top 5 Funny,True,True,22,Human
828,"If they're looking for intelligent life, why would they come to a golf course?",985,1743,3799,Top 5 Unfunny,True,True,78,Human
828,A close encounter of the back nine.,645,1865,3510,Top 5 Unfunny,False,True,35,Human
828,They're looking for the miniature golf course.,651,1697,3436,Top 5 Funny,False,True,46,Human
828,They want to know if we lost a ball on the Moon in 1971?,675,1061,2535,Top 5 Funny,True,True,56,Human
828,"All they said was, ""Take us to your Masters.""",688,1560,3299,Top 5 Funny,False,False,45,Human
828,"Ok, just figured out why those foursomes in front of us disappeared.",747,1619,3566,Top 5 Funny,False,True,68,Human
828,"If they're looking for intelligent life, why would they come to a golf course?",985,1743,3799,Top 5 Funny,True,True,78,Human
828,Their research shows this is the best place to find the US president.,602,1646,3256,Top 5 Unfunny,False,True,69,Human
828,They're looking for the miniature golf course.,651,1697,3436,Top 5 Unfunny,False,True,46,Human
828,"Okay, Mr. I-Know-All-the-Rules, here's one for you.",608,1688,3410,Top 5 Unfunny,False,True,51,Human
829,Don't judge me.  I was young and needed the money.,1009,1850,4185,Top 5 Unfunny,False,True,50,Human
829,You used to look at me that way.,923,1852,3986,Top 5 Unfunny,False,True,32,Human
829,You used to look at me like that.,1234,2278,5092,Top 5 Unfunny,False,True,33,Human
829,I was young and needed the money.,633,970,2346,Top 5 Funny,False,True,33,Human
829,I used to be able to do that.,789,1829,4185,Top 5 Funny,False,True,29,Human
829,"Nice curves, but they’re not natural.",491,1370,2884,Top 5 Unfunny,False,True,37,Human
829,I used to be able to do that.,789,1829,4185,Top 5 Unfunny,False,True,29,Human
829,Don't judge me.  I was young and needed the money.,1009,1850,4185,Top 5 Funny,False,True,50,Human
829,You used to look at me that way.,923,1852,3986,Top 5 Funny,False,True,32,Human
829,You used to look at me like that.,1234,2278,5092,Top 5 Funny,False,True,33,Human
830,Well of course I’m being defensive!,630,1237,2802,Top 5 Unfunny,False,True,35,Human
830,The loudest boos are coming from my mother.  Let’s start there.,436,1136,2172,Top 5 Unfunny,False,True,63,Human
830,Is he still there?,881,1992,3835,Top 5 Funny,True,True,18,Human
830,"And then, it hit me.",514,1347,2712,Top 5 Unfunny,False,True,20,Human
830,Well of course I’m being defensive!,630,1237,2802,Top 5 Funny,False,True,35,Human
830,"And then, it hit me.",514,1347,2712,Top 5 Funny,False,True,20,Human
830,The loudest boos are coming from my mother.  Let’s start there.,436,1136,2172,Top 5 Funny,False,True,63,Human
830,Is he still there?,881,1992,3835,Top 5 Unfunny,True,True,18,Human
830,My biggest fear is sudden death.,651,1516,3198,Top 5 Unfunny,False,True,32,Human
830,My biggest fear is sudden death.,651,1516,3198,Top 5 Funny,False,True,32,Human
831,I took a performance enhancer.,2171,4417,9468,Top 5 Unfunny,False,True,30,Human
831,Well your profile did say you wanted a man that could perform in bed,1754,3797,8079,Top 5 Unfunny,False,False,68,Human
831,"... and lastly, to my  ever supportive, encouraging  and, I hope, forgiving wife who I forgot to mention at the award banquet earlier this evening.",1991,4000,8447,Top 5 Unfunny,False,True,147,Human
831,Thanks for coming tonight.,1593,4049,8320,Top 5 Unfunny,False,True,26,Human
831,At least this thing’s turned on.,2058,4490,9415,Top 5 Unfunny,False,True,32,Human
831,"... and lastly, to my  ever supportive, encouraging  and, I hope, forgiving wife who I forgot to mention at the award banquet earlier this evening.",1991,4000,8447,Top 5 Funny,False,True,147,Human
831,Well your profile did say you wanted a man that could perform in bed,1754,3797,8079,Top 5 Funny,False,False,68,Human
831,At least this thing’s turned on.,2058,4490,9415,Top 5 Funny,False,True,32,Human
831,I took a performance enhancer.,2171,4417,9468,Top 5 Funny,False,True,30,Human
831,I need a volunteer from the audience.,1660,3598,7965,Top 5 Funny,False,True,37,Human
832,"I have met the enemy, and he’s a good boy!",413,1158,2252,Top 5 Unfunny,False,True,42,Human
832,On the count of three we S. T. O. R. M. the C. A. S. T. L. E.,428,1339,2373,Top 5 Funny,False,True,61,Human
832,"I have met the enemy, and he’s a good boy!",413,1158,2252,Top 5 Funny,False,True,42,Human
832,Re-treat!,715,1806,3509,Top 5 Unfunny,False,True,9,Human
832,"If we breach the wall, we will be in deep shit!",440,1356,2385,Top 5 Unfunny,False,True,47,Human
832,On the count of three we S. T. O. R. M. the C. A. S. T. L. E.,428,1339,2373,Top 5 Unfunny,False,True,61,Human
832,He's not going to roll over that easily.,288,1206,2261,Top 5 Unfunny,False,True,40,Human
832,We will not negotiate with terriers.,543,1023,2217,Top 5 Funny,False,True,36,Human
832,Re-treat!,715,1806,3509,Top 5 Funny,False,True,9,Human
832,"If we breach the wall, we will be in deep shit!",440,1356,2385,Top 5 Funny,False,True,47,Human
833,"There was a little mix-up here. Dr. Mason is an osteopath. I’m Dr. Manson, a psychopath.",995,1723,3700,Top 5 Funny,False,True,88,Human
833,Your hiccups are gone.,517,1239,2619,Top 5 Unfunny,False,True,22,Human
833,Just let me know if you feel a sharp pain.,504,1253,2736,Top 5 Unfunny,False,True,42,Human
833,It’s going to work a lot faster than the prune juice.,714,1181,2670,Top 5 Funny,False,True,53,Human
833,It’s usually non-invasive.,683,1472,3439,Top 5 Funny,False,True,26,Human
833,This is the option covered by your insurance,629,1005,2393,Top 5 Funny,False,False,44,Human
833,"Of course if you’d like to give the blood, urine and stool samples the usual way, that’s totally up to you.",579,1144,2497,Top 5 Funny,False,True,107,Human
833,"There was a little mix-up here. Dr. Mason is an osteopath. I’m Dr. Manson, a psychopath.",995,1723,3700,Top 5 Unfunny,False,True,88,Human
833,It’s usually non-invasive.,683,1472,3439,Top 5 Unfunny,False,True,26,Human
833,"It could be inpatient, it could be outpatient.",560,1321,2750,Top 5 Unfunny,False,True,46,Human
834,Your eggs will be right out,637,2130,4007,Top 5 Funny,False,False,27,Human
834,We'll have those crumbs on your table cleaned up in no time.,690,2128,4020,Top 5 Funny,False,True,60,Human
834,Who had the wings?”,666,2379,4403,Top 5 Funny,True,False,19,Human
834,They recommend the beef.,835,2007,3932,Top 5 Funny,False,True,24,Human
834,Are you going to finish those croissant crumbs?,636,2372,4187,Top 5 Funny,True,True,47,Human
834,Who had the wings?”,666,2379,4403,Top 5 Unfunny,True,False,19,Human
834,Are you going to finish those croissant crumbs?,636,2372,4187,Top 5 Unfunny,True,True,47,Human
834,"Yes, sir, all of our poultry is free-range.""",635,2355,4171,Top 5 Unfunny,False,False,44,Human
834,I understand you have a complaint about the way the eggs were made.,592,2271,3884,Top 5 Unfunny,False,True,67,Human
834,It's arm to table.,482,2443,4160,Top 5 Unfunny,False,True,18,Human
835,"Sir, there are no sirens here. That’s just our logo.",558,3593,5575,Top 5 Unfunny,False,True,52,Human
835,"Sir, this is a Whole Foods. The only payment we accept is an arm and a leg.",1300,3007,5784,Top 5 Funny,False,True,75,Human
835,"If you're going to bury that here, you need to buy something.",1173,3065,6156,Top 5 Funny,False,True,61,Human
835,Sorry sir there was a typo it should have read elderly Pilates meet up.,1113,3063,5653,Top 5 Funny,False,True,71,Human
835,And stop calling me wench.,1056,2979,5795,Top 5 Funny,False,True,26,Human
835,I just swabbed that floor.,1039,3321,6472,Top 5 Funny,False,True,26,Human
835,"Sir, as I said, there’s an ATM on the corner.",824,3950,6366,Top 5 Unfunny,False,True,45,Human
835,"Sorry, we're cashless.",592,3588,5835,Top 5 Unfunny,False,True,22,Human
835,I still need to see your ID!!!,582,3585,5609,Top 5 Unfunny,False,True,30,Human
835,Uhhh…we’re cashless.,546,3559,5686,Top 5 Unfunny,False,True,20,Human
836,Four stomachs? Now I’ve seen everything.,1400,5805,10044,Top 5 Unfunny,True,True,40,Human
836,Don't be embarrassed.  Our atmosphere is all methane.,1833,4860,9635,Top 5 Funny,False,True,53,Human
836,"Let me get this straight, you're food, clothing and a beverage?",2246,4385,9482,Top 5 Funny,True,True,63,Human
836,"Our technology detected a ""moo moo here"" and a ""moo moo there.""",1779,4816,9553,Top 5 Unfunny,False,False,63,Human
836,"My name is George Santos. You can trust me, my mother was also a cow and she died in Pearl Harbor.",1603,3513,6692,Top 5 Funny,False,True,98,Human
836,"Our technology detected a ""moo moo here"" and a ""moo moo there.""",1779,4816,9553,Top 5 Funny,False,False,63,Human
836,This is the last time we're bringing you back.  Stop jumping over the moon.,2283,4919,9689,Top 5 Unfunny,False,True,75,Human
836,This is the last time we're bringing you back.  Stop jumping over the moon.,2283,4919,9689,Top 5 Funny,False,True,75,Human
836,Don't be embarrassed.  Our atmosphere is all methane.,1833,4860,9635,Top 5 Unfunny,False,True,53,Human
836,You’re standing right where I want to put the crop circle.,1484,5611,9999,Top 5 Unfunny,False,True,58,Human
837,"Done in ink. We're dealing with a narcissist, Watson.",420,1286,2338,Top 5 Funny,False,True,53,Human
837,"Until now, my dear Watson, we have never had a cross word between us.",398,1632,2677,Top 5 Funny,False,True,69,Human
837,I suspect vowel play,742,2091,4186,Top 5 Unfunny,False,False,20,Human
837,Why couldn’t he have been murdered on a Monday.,442,1651,3360,Top 5 Unfunny,False,True,47,Human
837,"Until now, my dear Watson, we have never had a cross word between us.",398,1632,2677,Top 5 Unfunny,False,True,69,Human
837,I suspect vowel play,742,2091,4186,Top 5 Funny,False,False,20,Human
837,Some mastermind. It’s in pencil.,288,1559,2695,Top 5 Unfunny,False,True,32,Human
837,I have a feeling all will be revealed tomorrow.,439,1574,3154,Top 5 Unfunny,False,True,47,Human
837,Why couldn’t he have been murdered on a Monday.,442,1651,3360,Top 5 Funny,False,True,47,Human
837,I have a feeling all will be revealed tomorrow.,439,1574,3154,Top 5 Funny,False,True,47,Human
838,I always get the damn merit badges stuck in my teeth.,328,1411,2645,Top 5 Unfunny,False,True,53,Human
838,And his caption was lost forever.,359,1483,2622,Top 5 Unfunny,False,True,33,Human
838,And then he saw something that made his blood run warm.,412,1486,3171,Top 5 Unfunny,False,True,55,Human
838,Is there someone in my teeth?,452,1522,2479,Top 5 Unfunny,True,True,29,Human
838,I always get the damn merit badges stuck in my teeth.,328,1411,2645,Top 5 Funny,False,True,53,Human
838,And his caption was lost forever.,359,1483,2622,Top 5 Funny,False,True,33,Human
838,And all that was left was a giant carbon footprint,365,1343,2959,Top 5 Funny,False,False,50,Human
838,Is there someone in my teeth?,452,1522,2479,Top 5 Funny,True,True,29,Human
838,And then he saw something that made his blood run warm.,412,1486,3171,Top 5 Funny,False,True,55,Human
838,And all that was left was a giant carbon footprint,365,1343,2959,Top 5 Unfunny,False,False,50,Human
839,Why am I even paying for harp lessons?,482,1366,2572,Top 5 Funny,True,True,38,Human
839,Don't forget to put them back in orbit when you're done playing.,472,1319,2620,Top 5 Funny,False,True,64,Human
839,Careful. It took me a week to make that one.,450,1195,2395,Top 5 Funny,False,True,44,Human
839,Where on Earth are you aiming,431,1168,2250,Top 5 Funny,False,False,29,Human
839,Why am I even paying for harp lessons?,482,1366,2572,Top 5 Unfunny,True,True,38,Human
839,Don't forget to put them back in orbit when you're done playing.,472,1319,2620,Top 5 Unfunny,False,True,64,Human
839,Careful. It took me a week to make that one.,450,1195,2395,Top 5 Unfunny,False,True,44,Human
839,"Easy, Michael.  Last time you broke you wiped out the dinosaurs.",424,1176,2274,Top 5 Unfunny,False,True,64,Human
839,I don't care what Satan lets his kids do.,604,1171,2462,Top 5 Funny,False,True,41,Human
839,"They call it ""big bang."" We call it ""break.""",401,1176,2224,Top 5 Unfunny,False,False,44,Human
840,Was that you banging inside the dryer?,331,1274,2318,Top 5 Unfunny,True,True,38,Human
840,You’re sleeping on the hanger tonight.,482,1442,2942,Top 5 Unfunny,False,True,38,Human
840,Now might be a good time to grab that sock behind the washer.,435,989,2051,Top 5 Unfunny,False,True,61,Human
840,"Honey, why don’t you just try diet and exercise?",408,1238,1973,Top 5 Funny,True,True,48,Human
840,Now might be a good time to grab that sock behind the washer.,435,989,2051,Top 5 Funny,False,True,61,Human
840,You’re sleeping on the hanger tonight.,482,1442,2942,Top 5 Funny,False,True,38,Human
840,I'm still taking you to the cleaners.,378,757,1616,Top 5 Funny,False,True,37,Human
840,So it really did kill him to help with the ironing once in a while.,499,1116,2241,Top 5 Unfunny,False,True,67,Human
840,"Honey, why don’t you just try diet and exercise?",408,1238,1973,Top 5 Unfunny,True,True,48,Human
840,So it really did kill him to help with the ironing once in a while.,499,1116,2241,Top 5 Funny,False,True,67,Human
841,They’ve learned to feign interest until the cheese platters come out.,950,1991,4190,Top 5 Funny,False,True,69,Human
841,"Nothing has sold yet, but we’ve gotten a few nibbles.",1025,1988,4427,Top 5 Funny,False,True,53,Human
841,The really smart ones come on weekdays to avoid the crowds.,736,1876,3959,Top 5 Unfunny,False,True,59,Human
841,They’re not looking for a way out. They’re looking for meaning.,806,1955,4206,Top 5 Unfunny,False,True,63,Human
841,And now they will only eat brie or camembert.,761,1993,3899,Top 5 Unfunny,False,True,45,Human
841,They’ve learned to feign interest until the cheese platters come out.,950,1991,4190,Top 5 Unfunny,False,True,69,Human
841,And then we trap them in the gift shop.,815,1833,3832,Top 5 Funny,False,True,39,Human
841,It’s remarkable when you consider three of them are blind.,815,1741,3538,Top 5 Funny,False,True,58,Human
841,"Nothing has sold yet, but we’ve gotten a few nibbles.",1025,1988,4427,Top 5 Unfunny,False,True,53,Human
841,"And to think, all we did was change their diet from Velveeta to Brie.",942,1708,3650,Top 5 Funny,False,True,69,Human
842,"What’s crazier, me talking or you flying?",531,1327,2571,Top 5 Funny,True,True,41,Human
842,I understand your surprise. It IS unusual to have a female pilot.,508,1525,2779,Top 5 Funny,False,True,65,Human
842,We expect a little turbulence until we get out of shotgun range.,496,1375,2638,Top 5 Funny,False,True,64,Human
842,This plane is going d-o-w-n.,489,1343,2106,Top 5 Funny,False,True,28,Human
842,I can't fly until I get all my passengers in a row.,486,1443,2680,Top 5 Funny,False,True,51,Human
842,I understand your surprise. It IS unusual to have a female pilot.,508,1525,2779,Top 5 Unfunny,False,True,65,Human
842,I can't fly until I get all my passengers in a row.,486,1443,2680,Top 5 Unfunny,False,True,51,Human
842,We expect a little turbulence until we get out of shotgun range.,496,1375,2638,Top 5 Unfunny,False,True,64,Human
842,This plane is going d-o-w-n.,489,1343,2106,Top 5 Unfunny,False,True,28,Human
842,"What’s crazier, me talking or you flying?",531,1327,2571,Top 5 Unfunny,True,True,41,Human
843,Just so you know - it's not like me to pick up guys on the fly.,438,1750,3009,Top 5 Unfunny,False,True,63,Human
843,If you were actually the height you listed on your profile this wouldn't be an issue,605,1742,3210,Top 5 Unfunny,False,False,84,Human
843,Am I catching you at a bad time?,1116,3559,6197,Top 5 Funny,True,True,32,Human
843,If you were actually the height you listed on your profile this wouldn't be an issue,605,1742,3210,Top 5 Funny,False,False,84,Human
843,"No, not your hands. The car keys!",543,1531,2792,Top 5 Funny,False,True,33,Human
843,"If I had a ring on my finger, then maybe you could grip better.",490,1988,3197,Top 5 Unfunny,False,True,63,Human
843,"If I had a ring on my finger, then maybe you could grip better.",490,1988,3197,Top 5 Funny,False,True,63,Human
843,Am I catching you at a bad time?,1116,3559,6197,Top 5 Unfunny,True,True,32,Human
843,Promise not to vote for Trump again?,543,1793,2936,Top 5 Unfunny,True,True,36,Human
843,Promise not to vote for Trump again?,543,1793,2936,Top 5 Funny,True,True,36,Human
844,"You won't be able to drive after this, and neither will I.",693,1760,3543,Top 5 Funny,False,True,58,Human
844,I’m afraid you need glasses.,677,1443,2913,Top 5 Funny,False,True,28,Human
844,You must be my 5 o'clock,590,1356,2807,Top 5 Funny,False,False,24,Human
844,Good news. I found a way to stop your aging.,962,2032,4193,Top 5 Unfunny,False,True,44,Human
844,You can leave your label on.,1026,1991,4547,Top 5 Unfunny,False,True,28,Human
844,"You won't be able to drive after this, and neither will I.",693,1760,3543,Top 5 Unfunny,False,True,58,Human
844,I’m afraid you need glasses.,677,1443,2913,Top 5 Unfunny,False,True,28,Human
844,You must be my 5 o'clock,590,1356,2807,Top 5 Unfunny,False,False,24,Human
844,Good news. I found a way to stop your aging.,962,2032,4193,Top 5 Funny,False,True,44,Human
844,You can leave your label on.,1026,1991,4547,Top 5 Funny,False,True,28,Human
845,"Mrs. Johnson, let me say once again, that although Mr. Johnson said he would give you the moon and the stars…they are not his to give and you are therefore not entitled to half”",439,1451,2593,Top 5 Unfunny,False,False,177,Human
845,Your horoscopes show you'll be getting a big bill from a charlatan.,418,1371,2101,Top 5 Unfunny,False,True,67,Human
845,...and that's how bit coin works.,596,1632,2973,Top 5 Unfunny,False,True,33,Human
845,I specialize in the more arcane areas of the tax code.,497,1719,3227,Top 5 Unfunny,False,True,54,Human
845,And that is how cryptocurrency works.,732,1963,3594,Top 5 Unfunny,False,True,37,Human
845,Your horoscopes show you'll be getting a big bill from a charlatan.,418,1371,2101,Top 5 Funny,False,True,67,Human
845,"Mrs. Johnson, let me say once again, that although Mr. Johnson said he would give you the moon and the stars…they are not his to give and you are therefore not entitled to half”",439,1451,2593,Top 5 Funny,False,False,177,Human
845,I specialize in the more arcane areas of the tax code.,497,1719,3227,Top 5 Funny,False,True,54,Human
845,...and that's how bit coin works.,596,1632,2973,Top 5 Funny,False,True,33,Human
845,And that is how cryptocurrency works.,732,1963,3594,Top 5 Funny,False,True,37,Human
846,Now I’m starting to believe the mailman’s side of the story.,1581,2808,6243,Top 5 Funny,False,True,60,Human
846,And yet he's still afraid of the vacuum.,1507,3315,7360,Top 5 Funny,False,True,40,Human
846,It’s your turn to walk him.,1184,3018,5577,Top 5 Funny,False,True,27,Human
846,I can see why he's scared of his own shadow.,982,3044,5546,Top 5 Funny,False,True,44,Human
846,And yet he's still afraid of the vacuum.,1507,3315,7360,Top 5 Unfunny,False,True,40,Human
846,The cat warned us.,923,3077,5703,Top 5 Unfunny,False,True,18,Human
846,"It’s not you, it’s your dog.",930,3057,5624,Top 5 Unfunny,False,True,28,Human
846,It’s your turn to walk him.,1184,3018,5577,Top 5 Unfunny,False,True,27,Human
846,I can see why he's scared of his own shadow.,982,3044,5546,Top 5 Unfunny,False,True,44,Human
846,The vet referred us to a priest.,1235,2892,5667,Top 5 Funny,False,True,32,Human
847,You seem to have an inflated sense of yourself.,279,1119,1903,Top 5 Unfunny,False,True,47,Human
847,You look fabulous! Who does your air?,550,1766,3045,Top 5 Funny,True,True,37,Human
847,I'd love to hook you up with my leaf blower.,374,1176,2107,Top 5 Funny,False,True,44,Human
847,Who does your air?,339,950,1709,Top 5 Funny,True,True,18,Human
847,You aren't the only giant windbag here.,381,1165,1979,Top 5 Funny,False,True,39,Human
847,You look fabulous! Who does your air?,550,1766,3045,Top 5 Unfunny,True,True,37,Human
847,I'd love to hook you up with my leaf blower.,374,1176,2107,Top 5 Unfunny,False,True,44,Human
847,Still selling cars Bob?,309,1145,1899,Top 5 Unfunny,True,True,23,Human
847,I absolutely love what you’ve done with your air.,331,952,1744,Top 5 Funny,False,True,49,Human
847,You aren't the only giant windbag here.,381,1165,1979,Top 5 Unfunny,False,True,39,Human
848,"Those are the new neighbors, Robin and Jay.",299,1136,1953,Top 5 Unfunny,False,True,43,Human
848,Look! The first Robinsons of Spring.,401,963,1913,Top 5 Funny,False,True,36,Human
848,That explains the mess on the windshield.,334,1132,2007,Top 5 Funny,False,True,41,Human
848,"Is it me, or do you think they should have pulled the parachute chord by this point?",327,980,1794,Top 5 Funny,True,True,84,Human
848,"Well,I’m glad it’s not pigs this time. That was creepy!",317,1130,1944,Top 5 Funny,False,True,55,Human
848,It seems like the Gordons are enjoying retirement a lot more than we are.,312,1096,1998,Top 5 Funny,False,True,73,Human
848,When they start to circle hide the dog,294,1206,2027,Top 5 Unfunny,False,False,38,Human
848,We’re going to need a bigger bird feeder.,280,1204,2077,Top 5 Unfunny,False,True,41,Human
848,I wouldn't fly Southwest anymore either.,269,1192,1981,Top 5 Unfunny,False,True,40,Human
848,We're planting the wrong pot.,273,1146,1911,Top 5 Unfunny,False,True,29,Human
849,It's for an interview. I'm looking for a stable job.,404,919,2017,Top 5 Funny,False,True,52,Human
849,Part of me loves it.”,789,2087,3879,Top 5 Funny,False,False,21,Human
849,How do I look? Yea or neigh?,394,645,1547,Top 5 Funny,True,True,28,Human
849,The invite just says coat and tails.,346,808,1686,Top 5 Funny,False,True,36,Human
849,Part of me loves it.”,789,2087,3879,Top 5 Unfunny,False,False,21,Human
849,I'd like my wife's opinion. She's over in the bridle section.,586,1253,2577,Top 5 Unfunny,False,True,61,Human
849,I could also use a groom.,250,1025,1881,Top 5 Unfunny,False,True,25,Human
849,"I like to be the centaur of attention.""",338,989,1847,Top 5 Unfunny,False,False,39,Human
849,"If you go near the dressing room, you might want to be careful where you step.",311,1022,1831,Top 5 Unfunny,False,True,78,Human
849,I'd like my wife's opinion. She's over in the bridle section.,586,1253,2577,Top 5 Funny,False,True,61,Human
850,Keep it down!  You’ll wake the Grateful Dead!,2,12,15,Top 5 Unfunny,False,True,45,Human
850,"Hey down there, you’re killing that song.",1,12,18,Top 5 Unfunny,False,True,41,Human
850,Don’t you ever take a holiday?,3,13,19,Top 5 Unfunny,True,True,30,Human
850,I think you're taking the genre a bit too literally.,3,8,12,Top 5 Funny,False,True,52,Human
850,This motherfucker.,4,10,15,Top 5 Funny,False,True,18,Human
850,I'm about to be at your door!,3,10,19,Top 5 Funny,False,True,29,Human
850,I prefer soul.,3,9,18,Top 5 Funny,False,True,14,Human
850,The grateful death,1,12,13,Top 5 Unfunny,False,False,18,Human
850,Shut the fuck up!,3,8,13,Top 5 Funny,False,True,17,Human
850,He is dead. He just hasn’t left the building yet.,1,12,13,Top 5 Unfunny,False,True,49,Human
851,I’m here to conduct your exit interview.,589,1282,2710,Top 5 Funny,False,True,40,Human
851,"You find the cheese, I'll find the wine and we'll meet back here.",273,908,1727,Top 5 Unfunny,False,True,65,Human
851,It’s an honor to work with a giant in the field.,533,1525,3062,Top 5 Funny,False,True,48,Human
851,"The restroom?  Third door on your right, then left, left again, then right, right and left. You can’t miss it.",328,796,1649,Top 5 Funny,True,True,110,Human
851,That concludes our study. You can see yourself out.,324,903,1807,Top 5 Funny,False,True,51,Human
851,"At this point, I’m no longer sure which one of us they’re testing.",296,699,1463,Top 5 Funny,False,True,66,Human
851,It’s an honor to work with a giant in the field.,533,1525,3062,Top 5 Unfunny,False,True,48,Human
851,I’m here to conduct your exit interview.,589,1282,2710,Top 5 Unfunny,False,True,40,Human
851,I'd ask directions but I'm a man.,294,907,1665,Top 5 Unfunny,False,True,33,Human
851,That concludes our study. You can see yourself out.,324,903,1807,Top 5 Unfunny,False,True,51,Human
852,You're sitting on my side salad.,635,2082,4034,Top 5 Unfunny,False,True,32,Human
852,"Tomorrow, I’m getting the sushi boat.",737,2438,3706,Top 5 Unfunny,False,True,37,Human
852,I heard that princesses like guys with lots of dough.,387,1279,2226,Top 5 Funny,False,True,53,Human
852,And the best part is the flies come to me.,457,1387,2540,Top 5 Funny,False,True,42,Human
852,I’m spending the summer in Mexico. I have a quesadilla there.,511,1464,2594,Top 5 Unfunny,False,True,61,Human
852,You're sitting on my side salad.,635,2082,4034,Top 5 Funny,False,True,32,Human
852,"Tomorrow, I’m getting the sushi boat.",737,2438,3706,Top 5 Funny,False,True,37,Human
852,And the best part is the flies come to me.,457,1387,2540,Top 5 Unfunny,False,True,42,Human
852,I’m spending the summer in Mexico. I have a quesadilla there.,511,1464,2594,Top 5 Funny,False,True,61,Human
852,She wanted her own little slice of paradise.,288,1509,2615,Top 5 Unfunny,False,True,44,Human
853,"Careful, men. It could be sharp!",564,2280,3961,Top 5 Funny,False,True,32,Human
853,Bland ho!,478,1889,2650,Top 5 Funny,False,True,9,Human
853,That would pair well with a great white.,496,1773,3136,Top 5 Funny,False,True,40,Human
853,I never said this would be a picnic.,355,1660,2800,Top 5 Unfunny,False,True,36,Human
853,"She's aged, but that's her alright.",452,1377,2547,Top 5 Funny,False,True,35,Human
853,"Careful, men. It could be sharp!",564,2280,3961,Top 5 Unfunny,False,True,32,Human
853,All we need now is to find a port,769,2151,3837,Top 5 Unfunny,False,False,33,Human
