contest,ai_model,ai_caption,human_caption,semantic_similarity
517,claude,"""I'm afraid your application has been denied - we only accept bribes in hardcover editions.""",We're unable to find a jury of your peers.,0.23693362
517,claude,"""I'm afraid your application has been denied - we only accept bribes in hardcover editions.""",Good news: you may get life.,0.15408292
517,claude,"""I'm afraid your application has been denied - we only accept bribes in hardcover editions.""",Jury of your peers? Ah... I don't think so.,0.21841086
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""",He’s been through the desert on a horse with no mane.,0.3386493
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""",And that's why we never use a job recruiter from back East.,0.04852222
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""",He saw the wrong man about a horse.,0.3580561
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""",Never buy a horse online.,0.2564147
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""",I think this calls for a discouraging word.,0.06290727
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""",He saw the wrong man about a horse.,0.3580561
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""","Yeah, he’s good. But I don’t think he’s going anywhere.",0.14551759
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""",Never buy a horse online.,0.2564147
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""",He’s been through the desert on a horse with no mane.,0.3386493
882,chatgpt (gpt-4o),"""Well, it ain't the Kentucky Derby, but he's sure makin' a run for the Olympic team.""",I think this calls for a discouraging word.,0.06290727
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!",He’s been through the desert on a horse with no mane.,0.13441177
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!",And that's why we never use a job recruiter from back East.,0.068403035
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!",He saw the wrong man about a horse.,0.0685792
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!",Never buy a horse online.,0.092889145
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!",I think this calls for a discouraging word.,0.05860816
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!",He saw the wrong man about a horse.,0.0685792
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!","Yeah, he’s good. But I don’t think he’s going anywhere.",0.08913943
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!",Never buy a horse online.,0.092889145
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!",He’s been through the desert on a horse with no mane.,0.13441177
882,claude,"Howdy pardner, this town ain't big enough for the two of us... or our gigantic hats!",I think this calls for a discouraging word.,0.05860816
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”","If Greenpeace shows up, act distressed.",0.15372387
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”",That had better be a paper straw.,0.10658403
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”",Everything I drink turns to blubber.,0.13762236
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”",Of course I turned off echolocation. I'm on vacation!,0.11109724
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”",Everything I drink turns to blubber.,0.13762236
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”",That had better be a paper straw.,0.10658403
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”","If Greenpeace shows up, act distressed.",0.15372387
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”",I told the aquarium we''ll be working remotely from now on.,0.2746567
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”",I told the aquarium we''ll be working remotely from now on.,0.2746567
811,chatgpt (gpt-4o),"""The shore thing is to relax and whale away the afternoon.”",Ditch the drink.  The whale watchers are in sight.,0.4491186
811,claude,"""I'm telling you, that martini last night had me beached.""","If Greenpeace shows up, act distressed.",0.089656755
811,claude,"""I'm telling you, that martini last night had me beached.""",That had better be a paper straw.,0.19466631
811,claude,"""I'm telling you, that martini last night had me beached.""",Everything I drink turns to blubber.,0.24852118
811,claude,"""I'm telling you, that martini last night had me beached.""",Of course I turned off echolocation. I'm on vacation!,0.07238395
811,claude,"""I'm telling you, that martini last night had me beached.""",Everything I drink turns to blubber.,0.24852118
811,claude,"""I'm telling you, that martini last night had me beached.""",That had better be a paper straw.,0.19466631
811,claude,"""I'm telling you, that martini last night had me beached.""","If Greenpeace shows up, act distressed.",0.089656755
811,claude,"""I'm telling you, that martini last night had me beached.""",I told the aquarium we''ll be working remotely from now on.,0.20476158
811,claude,"""I'm telling you, that martini last night had me beached.""",I told the aquarium we''ll be working remotely from now on.,0.20476158
811,claude,"""I'm telling you, that martini last night had me beached.""",Ditch the drink.  The whale watchers are in sight.,0.30869973
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""","It’ll have to be rare, buddy. I get off at 42nd Street.",0.16255617
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""",To go?,0.22687115
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""",My wife got the house.,0.119349994
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""",OK ... but tell your friends it's BYOB.,0.026532356
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""","If you want cheese, you’ll have to stay on until 59th Street.",0.29967278
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""","If you want cheese, you’ll have to stay on until 59th Street.",0.29967278
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""",To go?,0.22687115
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""",Penn Station is medium. Times Square is well done.,0.15960664
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""",My wife got the house.,0.119349994
622,chatgpt (gpt-4o),"""Just trying to raise the steaks during rush hour.""","It’ll have to be rare, buddy. I get off at 42nd Street.",0.16255617
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""","It’ll have to be rare, buddy. I get off at 42nd Street.",0.16173422
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""",To go?,0.15902871
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""",My wife got the house.,0.07186141
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""",OK ... but tell your friends it's BYOB.,0.050179556
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""","If you want cheese, you’ll have to stay on until 59th Street.",0.19388832
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""","If you want cheese, you’ll have to stay on until 59th Street.",0.19388832
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""",To go?,0.15902871
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""",Penn Station is medium. Times Square is well done.,0.14449295
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""",My wife got the house.,0.07186141
622,claude,"""Jenkins, we need bold, innovative ideas to boost morale around here. How about Thursdays we grill burgers on your forehead?""","It’ll have to be rare, buddy. I get off at 42nd Street.",0.16173422
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",This isn't what I meant when I said to go towards the light.,0.20438677
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",You wouldn’t do that if you could see yourself from behind.,0.13978323
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",You might want to throw on some clean underwear.,0.16803148
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",At least you died doing what you loved.,0.07632471
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",You wouldn’t do that if you could see yourself from behind.,0.13978323
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",Eat whatever you want. It’s a bus that kills you.,0.24875069
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",Eat whatever you want. It’s a bus that kills you.,0.24875069
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",You might want to throw on some clean underwear.,0.16803148
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",At least you died doing what you loved.,0.07632471
772,chatgpt (gpt-4o),"""Yes, dear, it’s a great idea to float. But I'm just here for a midnight snack.""",This isn't what I meant when I said to go towards the light.,0.20438677
772,claude,"""Honey, did you leave the gravity on again?""",This isn't what I meant when I said to go towards the light.,0.18242763
772,claude,"""Honey, did you leave the gravity on again?""",You wouldn’t do that if you could see yourself from behind.,0.08781073
772,claude,"""Honey, did you leave the gravity on again?""",You might want to throw on some clean underwear.,0.06879394
772,claude,"""Honey, did you leave the gravity on again?""",At least you died doing what you loved.,0.10939973
772,claude,"""Honey, did you leave the gravity on again?""",You wouldn’t do that if you could see yourself from behind.,0.08781073
772,claude,"""Honey, did you leave the gravity on again?""",Eat whatever you want. It’s a bus that kills you.,0.12207641
772,claude,"""Honey, did you leave the gravity on again?""",Eat whatever you want. It’s a bus that kills you.,0.12207641
772,claude,"""Honey, did you leave the gravity on again?""",You might want to throw on some clean underwear.,0.06879394
772,claude,"""Honey, did you leave the gravity on again?""",At least you died doing what you loved.,0.10939973
772,claude,"""Honey, did you leave the gravity on again?""",This isn't what I meant when I said to go towards the light.,0.18242763
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""",It's not so much what she said as how she said it.,0.21473739
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""","...oh, and there's a note from your mother.",0.22062421
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""","What I had actually said was ""Take a stab at it and get back to me""",0.2554853
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""",I'd like to switch to paperless statements.,0.20548865
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""","Actually, I would like to shoot the messenger.",0.14991137
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""","I'm sorry, but Emma and I won't be able to make it to your murder mystery party. Clever invitation, by the way.",0.18912958
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""",‘Sharply worded’ would describe it.,0.11078906
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""",I'm pretty sure it's a final notice,0.20595086
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""","Actually, I would like to shoot the messenger.",0.14991137
593,chatgpt (gpt-4o),"""Susan, I'll be working from home indefinitely — HR says I need to remove my backstabber.""",She knows.,0.16512668
593,claude,"""I asked for filing cabinet, not a filing table!""",It's not so much what she said as how she said it.,0.18516496
593,claude,"""I asked for filing cabinet, not a filing table!""","...oh, and there's a note from your mother.",0.15969038
593,claude,"""I asked for filing cabinet, not a filing table!""","What I had actually said was ""Take a stab at it and get back to me""",0.253927
593,claude,"""I asked for filing cabinet, not a filing table!""",I'd like to switch to paperless statements.,0.2768002
593,claude,"""I asked for filing cabinet, not a filing table!""","Actually, I would like to shoot the messenger.",0.082949735
593,claude,"""I asked for filing cabinet, not a filing table!""","I'm sorry, but Emma and I won't be able to make it to your murder mystery party. Clever invitation, by the way.",0.17574097
593,claude,"""I asked for filing cabinet, not a filing table!""",‘Sharply worded’ would describe it.,0.1702571
593,claude,"""I asked for filing cabinet, not a filing table!""",I'm pretty sure it's a final notice,0.08835861
593,claude,"""I asked for filing cabinet, not a filing table!""","Actually, I would like to shoot the messenger.",0.082949735
593,claude,"""I asked for filing cabinet, not a filing table!""",She knows.,0.08652232
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""","Younger men haven't panned out, so I’m trying the Middle Ages.",0.13360108
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""","I wrote ""middle aged.""",0.15867105
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""",You could have been clearer when you said you were Middle-Aged.,0.095566824
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""","No, my profile says I’m looking for a middle-aged man, not a Middle Age man.",0.09709402
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""",Bill's online dating proved to be a very literal description of himself,0.3361314
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""","It's not red, and I don't be 40.",0.004167702
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""","Date knight. The women says,""You disgust me!""  The knight says "" but whyyyyyyyyyy!!""",0.38806018
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""","[How disappointing, she thought] 
My only ""date-night"" this week, and he's vegetarian.",0.33189625
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""",I don't normally date Middle-Aged men.,0.23055479
635,chatgpt (gpt-4o),"""I have to admit, Lance, your 'guard up' approach to dating is really starting to weigh on me.""","What did you expect?  I said on the dating site that I liked being called ""Sir.""  I also said that I wasn't a Dom.",0.30151126
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""","Younger men haven't panned out, so I’m trying the Middle Ages.",0.05365328
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""","I wrote ""middle aged.""",0.14714801
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""",You could have been clearer when you said you were Middle-Aged.,0.12881297
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""","No, my profile says I’m looking for a middle-aged man, not a Middle Age man.",-0.06603165
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""",Bill's online dating proved to be a very literal description of himself,0.029447017
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""","It's not red, and I don't be 40.",0.08835672
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""","Date knight. The women says,""You disgust me!""  The knight says "" but whyyyyyyyyyy!!""",0.33108264
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""","[How disappointing, she thought] 
My only ""date-night"" this week, and he's vegetarian.",0.121885
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""",I don't normally date Middle-Aged men.,0.07346955
635,claude,"""I knew we shouldn't have gone to that discount armor shop.""","What did you expect?  I said on the dating site that I liked being called ""Sir.""  I also said that I wasn't a Dom.",0.16877529
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",That’s nothing… This used to be Florida.,0.09759617
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",I wished for an ice cold BEER.,0.10602949
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",I'm afraid that this IS the South Pole.,0.08144271
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",What a coincidence.  I'm bipolar!,0.017724248
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",Fabulous. You brought ice”,0.24464369
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",That’s nothing… This used to be Florida.,0.09759617
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",I wished for an ice cold BEER.,0.10602949
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",What a coincidence.  I'm bipolar!,0.017724248
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",Damn.  I literally said I'd deny climate change until it comes and bites me in the ass.,0.06439268
765,chatgpt (gpt-4o),"""We should really talk to our travel agents.""",It was then that Marcus realized that his message in a bottle requesting beer and ice may have contained a single yet crucial typo.,0.2396831
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",That’s nothing… This used to be Florida.,0.08178144
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",I wished for an ice cold BEER.,0.15920994
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",I'm afraid that this IS the South Pole.,0.16280006
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",What a coincidence.  I'm bipolar!,0.0342725
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",Fabulous. You brought ice”,0.16624409
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",That’s nothing… This used to be Florida.,0.08178144
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",I wished for an ice cold BEER.,0.15920994
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",What a coincidence.  I'm bipolar!,0.0342725
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",Damn.  I literally said I'd deny climate change until it comes and bites me in the ass.,0.1113438
765,claude,"""I know it's a deserted island, but would it kill you to put on some pants?""",It was then that Marcus realized that his message in a bottle requesting beer and ice may have contained a single yet crucial typo.,0.13037458
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""",The sperm bank class action lawsuit clients are here.,0.2219949
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""","Sir, the President's Council on Women's Health has arrived.",0.18851392
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""","On second thought, bring the name tags.",0.14901558
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""","That's correct, sir. The door to accounting was left open and now they're loose.",0.24267046
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""",The sperm bank class action lawsuit clients are here.,0.2219949
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""",Describe him.,0.13968983
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""",Tell Jim to stop messing with the 3D printer.,0.30197692
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""","Hold on, the Senate Committee on Women's Health is getting out.",0.17362958
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""","Hold on, the Senate Committee on Women's Health is getting out.",0.17362958
584,chatgpt (gpt-4o),"""Corporate announced a cloning initiative to increase productivity. Now, let's try to sort out who's who.""",The diversity training seminar looks like it's wrapping up.,0.26569903
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""",The sperm bank class action lawsuit clients are here.,0.101665206
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""","Sir, the President's Council on Women's Health has arrived.",0.1595
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""","On second thought, bring the name tags.",0.08560836
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""","That's correct, sir. The door to accounting was left open and now they're loose.",0.27894562
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""",The sperm bank class action lawsuit clients are here.,0.101665206
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""",Describe him.,0.10084618
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""",Tell Jim to stop messing with the 3D printer.,0.18870164
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""","Hold on, the Senate Committee on Women's Health is getting out.",0.15879533
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""","Hold on, the Senate Committee on Women's Health is getting out.",0.15879533
584,claude,"""I just don't see eye-to-eye with management on their new hiring practices.""",The diversity training seminar looks like it's wrapping up.,0.29039365
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""",Watch out.  Serfs are up.,0.045570463
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""",Does this outfit make me look middle aged?,0.121310726
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""",I’d say the toughest part is the chainmail Speedo.,0.022225616
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""","Dress for the job you want,not the job you have.",0.15712781
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""","Dress for the job you want,not the job you have.",0.15712781
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""",Watch out.  Serfs are up.,0.045570463
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""",Can I interest you in a one knight stand?,0.27005807
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""",Hi. I’m Rusty.,0.17243814
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""",Does this outfit make me look middle aged?,0.121310726
806,chatgpt (gpt-4o),"""Well, technically, I am a 'lifeguard' for the kingdom.""",Can I interest you in a one knight stand?,0.27005807
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""",Watch out.  Serfs are up.,0.09066593
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""",Does this outfit make me look middle aged?,0.06849195
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""",I’d say the toughest part is the chainmail Speedo.,0.10194434
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""","Dress for the job you want,not the job you have.",0.10456109
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""","Dress for the job you want,not the job you have.",0.10456109
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""",Watch out.  Serfs are up.,0.09066593
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""",Can I interest you in a one knight stand?,0.20651975
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""",Hi. I’m Rusty.,0.19056872
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""",Does this outfit make me look middle aged?,0.06849195
806,claude,"""I told you we should have brought a taller ladder to storm this sandcastle.""",Can I interest you in a one knight stand?,0.20651975
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""",That one is for fighting high prices.,0.025005702
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""","That, madam, is the price of freedom.",0.14852023
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""","And this, I’m proudest of: a list of all the names the President has called me.",0.14407952
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""","That, madam, is the price of freedom.",0.14852023
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""",You can't imagine what it's like to have someone stare at your chest and never look you in the eye.,0.12121169
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""","And this, I’m proudest of: a list of all the names the President has called me.",0.14407952
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""",You can't imagine what it's like to have someone stare at your chest and never look you in the eye.,0.12121169
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""",It prints out his tweets. All the new uniforms have them.,0.047377415
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""",After the budget cuts we only get a list of the medals,0.13413712
688,chatgpt (gpt-4o),"""Well, I would have just pinned it to the fridge, but I guess wearing the grocery list works too.""","Wait, if my grocery list is here, I must have left the nuclear codes in my cart.",0.40680808
688,claude,"""So, what's your secret to aging so gracefully, General?""",That one is for fighting high prices.,-0.035114583
688,claude,"""So, what's your secret to aging so gracefully, General?""","That, madam, is the price of freedom.",0.14246231
688,claude,"""So, what's your secret to aging so gracefully, General?""","And this, I’m proudest of: a list of all the names the President has called me.",0.13320388
688,claude,"""So, what's your secret to aging so gracefully, General?""","That, madam, is the price of freedom.",0.14246231
688,claude,"""So, what's your secret to aging so gracefully, General?""",You can't imagine what it's like to have someone stare at your chest and never look you in the eye.,0.13322474
688,claude,"""So, what's your secret to aging so gracefully, General?""","And this, I’m proudest of: a list of all the names the President has called me.",0.13320388
688,claude,"""So, what's your secret to aging so gracefully, General?""",You can't imagine what it's like to have someone stare at your chest and never look you in the eye.,0.13322474
688,claude,"""So, what's your secret to aging so gracefully, General?""",It prints out his tweets. All the new uniforms have them.,-0.031362325
688,claude,"""So, what's your secret to aging so gracefully, General?""",After the budget cuts we only get a list of the medals,-0.01103913
688,claude,"""So, what's your secret to aging so gracefully, General?""","Wait, if my grocery list is here, I must have left the nuclear codes in my cart.",0.07191594
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""","Thank God. For a moment there, I thought he was going to jump!",0.20884547
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""",He doesn't seem to appreciate the gravity of his situation.,0.17685647
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""","Wait, the GPS is recalculating",0.075490385
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""",Now THAT'S the road less traveled!,0.066346884
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""",He doesn't seem to appreciate the gravity of his situation.,0.17685647
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""",I don't think he realizes the gravity of the situation.,0.22590336
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""","Wait, the GPS is recalculating",0.075490385
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""",Now THAT'S the road less traveled!,0.066346884
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""","Thank God. For a moment there, I thought he was going to jump!",0.20884547
539,chatgpt (gpt-4o),"""Gary, we specifically said 'cliff notes,' not 'cliff climbing.'""",I don't think he realizes the gravity of the situation.,0.22590336
539,claude,"""I told you these budget cuts were getting out of hand.""","Thank God. For a moment there, I thought he was going to jump!",0.085837215
539,claude,"""I told you these budget cuts were getting out of hand.""",He doesn't seem to appreciate the gravity of his situation.,0.103439465
539,claude,"""I told you these budget cuts were getting out of hand.""","Wait, the GPS is recalculating",-0.0014526807
539,claude,"""I told you these budget cuts were getting out of hand.""",Now THAT'S the road less traveled!,0.20436126
539,claude,"""I told you these budget cuts were getting out of hand.""",He doesn't seem to appreciate the gravity of his situation.,0.103439465
539,claude,"""I told you these budget cuts were getting out of hand.""",I don't think he realizes the gravity of the situation.,0.12796265
539,claude,"""I told you these budget cuts were getting out of hand.""","Wait, the GPS is recalculating",-0.0014526807
