contest,human_caption,chatgpt,claude,Who_won,Description
812,It's nice to have a place where I'm allowed on the couch.,0.0293343,0.14172749,claude,Claude aligned more closely with human captions
812,Please don't tell me to get off the couch,0.11101095,0.15516673,claude,Claude aligned more closely with human captions
812,"Pleasing people is all I know, but you wouldn't understand.",0.045754094,0.0747331,claude,Claude aligned more closely with human captions
812,Your office is the only place I’m allowed on the couch.,0.020283565,0.14506435,claude,Claude aligned more closely with human captions
813,Get off before you develop a complex.,-0.020425815,0.08125608,claude,Claude aligned more closely with human captions
813,I will give you no quarter.,0.15608007,0.10841163,chatgpt,ChatGPT aligned more closely with human captions
813,Let's go. Mommy doesn't have enough quarters to invade Russia.,0.11865671,0.12579408,claude,Claude aligned more closely with human captions
813,"Let’s go before you fall off 
and break a Bonaparte",0.27813762,0.14168914,chatgpt,ChatGPT aligned more closely with human captions
813,Now now don’t get short with me,0.047603577,0.103206806,claude,Claude aligned more closely with human captions
813,"OK, one more ... but I'm not paying for a land war in Asia.",0.14379235,0.051603287,chatgpt,ChatGPT aligned more closely with human captions
813,"Sign the treaty, I’m out of quarters.",0.11589222,0.058246054,chatgpt,ChatGPT aligned more closely with human captions
813,"You have a choice. Stay here and face the  harsh Russian winter with your entire army stranded and in disarray, or come home for lunch.",0.066588886,0.09306961,claude,Claude aligned more closely with human captions
814,"Before I send someone out there, please unplug the string from the back of your can then plug it firmly back in.",0.08261064,-0.02012369,chatgpt,ChatGPT aligned more closely with human captions
814,Freddy?  From the fifth grade?,0.09616204,0.19622353,claude,Claude aligned more closely with human captions
814,"Hold on, I'm getting a call from another can -- but I think it's spam.""",0.19345582,0.11657731,chatgpt,ChatGPT aligned more closely with human captions
814,"I'll call you back, I'm on the can.",0.18690792,0.08716138,chatgpt,ChatGPT aligned more closely with human captions
814,I'm on my landline.,0.06469104,0.006537144,chatgpt,ChatGPT aligned more closely with human captions
814,"It has unlimited, data, unlimited minutes, with one string attached.",0.09514886,0.041300893,chatgpt,ChatGPT aligned more closely with human captions
814,There's no cell service out here but fortunately I have a land line.,0.011705235,0.0073797544,chatgpt,ChatGPT aligned more closely with human captions
815,Elbows on the table.  Another reason I don't like broccoli.,0.21461993,0.268861,claude,Claude aligned more closely with human captions
815,The menu does say they serve vegetables.,0.36473984,0.30806872,chatgpt,ChatGPT aligned more closely with human captions
815,This is the only place around here that serves vegetables.,0.26776856,0.21085832,chatgpt,ChatGPT aligned more closely with human captions
815,This place is known for serving local produce.,0.25412467,0.28960097,claude,Claude aligned more closely with human captions
815,"Well, you did tell the waiter to serve the vegetables first.""",0.3940493,0.3965913,claude,Claude aligned more closely with human captions
815,Why do they always serve the salad first?,0.21292225,0.21803099,claude,Claude aligned more closely with human captions
816,Do you mind if I bounce something off you?,0.04634429,0.07096059,claude,Claude aligned more closely with human captions
816,I 'm just thankful it's not shingles,-0.0042079007,-0.01899872,chatgpt,ChatGPT aligned more closely with human captions
816,I think I like you better stoned.,0.072359554,0.25228304,claude,Claude aligned more closely with human captions
816,My ex-wife got most of the house.,0.06711793,0.04890127,chatgpt,ChatGPT aligned more closely with human captions
816,You were more fun when you were plastered.,0.090200216,0.097551614,claude,Claude aligned more closely with human captions
816,You're an improvement over my last date. He was plastered.,0.19270013,0.13997424,chatgpt,ChatGPT aligned more closely with human captions
817,"A genie granted me one wish. I said, ‘make me a star’.",0.27879667,0.18481788,chatgpt,ChatGPT aligned more closely with human captions
817,But I wanted the moon.,0.35942262,0.17588206,chatgpt,ChatGPT aligned more closely with human captions
817,I hope nobody needs to go North.,0.061079174,0.20056993,claude,Claude aligned more closely with human captions
817,I was really good in school today.,0.14009723,0.19057304,claude,Claude aligned more closely with human captions
817,"If three wise, angry men come by, you haven’t seen me.",0.14692348,0.22871809,claude,Claude aligned more closely with human captions
817,"They tell you to reach for these, but never what to do you if actually catch one.",0.008425808,0.111804016,claude,Claude aligned more closely with human captions
817,You told me to pack light.,0.2622808,0.15626456,chatgpt,ChatGPT aligned more closely with human captions
818,"Circuits, Alexa! I said, ‘Order circuits!’",0.26167813,0.12991756,chatgpt,ChatGPT aligned more closely with human captions
818,"Congratulations, you've won the New Yorker caption contest.",0.1664694,0.15054613,chatgpt,ChatGPT aligned more closely with human captions
818,"Dad, I’ve got good news and bad news. The bad news is I’ve dropped out of law school…",0.057872787,0.01810968,chatgpt,ChatGPT aligned more closely with human captions
818,He got indicted!,0.14606608,0.04925892,chatgpt,ChatGPT aligned more closely with human captions
818,I preferred when it was just the elephant in the room,0.17628163,0.21501496,claude,Claude aligned more closely with human captions
818,It's the Republican slate of candidates!,0.04748701,0.07668495,claude,Claude aligned more closely with human captions
818,You told me to come back when I got my act together!,0.2146411,0.1674639,chatgpt,ChatGPT aligned more closely with human captions
819,Can’t believe I was caught dead in these pants.,0.47138843,0.47496068,claude,Claude aligned more closely with human captions
819,I can change.,0.11347309,0.11616024,claude,Claude aligned more closely with human captions
819,I can't believe I died on laundry day.,0.26568514,0.25426537,chatgpt,ChatGPT aligned more closely with human captions
819,I certainly have one regret.,0.30189207,0.089178175,chatgpt,ChatGPT aligned more closely with human captions
819,I could repant.,0.10006538,0.023720577,chatgpt,ChatGPT aligned more closely with human captions
819,"I swore I would never be caught dead in these pants, yet here we are.",0.46170962,0.45507228,chatgpt,ChatGPT aligned more closely with human captions
819,"My wife said, ""Try them on, it won't kill you. """,0.26162976,0.13268071,chatgpt,ChatGPT aligned more closely with human captions
820,I haven't an inkling.,0.42489186,0.14126179,chatgpt,ChatGPT aligned more closely with human captions
820,Looks like the day I got released from the pen.,0.19353577,0.058210257,chatgpt,ChatGPT aligned more closely with human captions
820,You are holding it upside down.,0.04280909,0.10450184,claude,Claude aligned more closely with human captions
820,You told me not to keep things bottled up.,0.24273925,0.083136395,chatgpt,ChatGPT aligned more closely with human captions
820,You've got it upside down.,0.08128804,0.10344973,claude,Claude aligned more closely with human captions
821,Ever since the pink flamingo moved in downstairs.,0.12028867,0.20893338,claude,Claude aligned more closely with human captions
821,He does this every time National Geographic shows up.,0.12752536,0.06378963,chatgpt,ChatGPT aligned more closely with human captions
821,He looks ten years stupider.,0.09741791,0.067250766,chatgpt,ChatGPT aligned more closely with human captions
821,The ego has landed.,0.06224443,0.14728582,claude,Claude aligned more closely with human captions
821,Witness protection.,0.12660381,0.14105758,claude,Claude aligned more closely with human captions
821,You shoulda heard the mocking birds this morning.,0.18347046,0.35469055,claude,Claude aligned more closely with human captions
822,And when she woke up nobody believed her. The end.,0.18981016,0.23719865,claude,Claude aligned more closely with human captions
822,Don't blame me that your parents got a sitter online.,-0.03344725,0.08704023,claude,Claude aligned more closely with human captions
822,"No, no, no, darling. You weren’t adopted … you were abducted.",0.10931635,0.13724276,claude,Claude aligned more closely with human captions
822,"OK, time to go to sleep. We've got a long trip ahead of us tomorrow.",0.17390403,0.25587368,claude,Claude aligned more closely with human captions
822,The first planet was much too cold.  The second planet was much too hot.  But the third planet was juuust right.,0.06901609,0.026957557,chatgpt,ChatGPT aligned more closely with human captions
822,"Yes dear, I am a legal alien.",-0.0005164845,0.015975175,claude,Claude aligned more closely with human captions
822,…But the third planet in the solar system was just right.,0.15588424,0.047804892,chatgpt,ChatGPT aligned more closely with human captions
822,…but the third planet was juuuuust right!,0.16331984,0.06774287,chatgpt,ChatGPT aligned more closely with human captions
823,And for my next trick I will turn a twenty dollar bill into a bag of seven almonds.,0.23446038,0.1438879,chatgpt,ChatGPT aligned more closely with human captions
823,"I call this next trick '""Overbooked Flight"", and I will need three volunteers from the audience.",0.27635223,0.35797873,claude,Claude aligned more closely with human captions
823,I'm going to need to turn somebody into a pilot.,0.17077038,0.30737635,claude,Claude aligned more closely with human captions
823,"Pick an airport, any airport.",0.093171716,0.15209305,claude,Claude aligned more closely with human captions
823,Watch me pull out some hidden fees from thin air.,0.12642159,0.18610224,claude,Claude aligned more closely with human captions
823,You heard me right ladies and gentlemen; we're arriving early and your luggage is on this plane!,0.18288481,0.48882088,claude,Claude aligned more closely with human captions
824,And this is why we don't get invited to dinner parties.,0.07904951,0.11748895,claude,Claude aligned more closely with human captions
824,The horns were painful going in?  Just wait.,0.07323708,0.20087618,claude,Claude aligned more closely with human captions
824,What's gotten into you?,0.17419675,0.21995026,claude,Claude aligned more closely with human captions
824,You do realize that was a lawn ornament.,0.04899351,0.066399485,claude,Claude aligned more closely with human captions
824,Your stomach is growling.,0.0640576,0.08654314,claude,Claude aligned more closely with human captions
824,Your stomach is still growling.,0.031224266,0.09113618,claude,Claude aligned more closely with human captions
825,First the good news. Nobody's getting canned.”,0.28174245,0.19691387,chatgpt,ChatGPT aligned more closely with human captions
825,I'm sorry to say that some of you are going to be canned.,0.15005301,0.18333787,claude,Claude aligned more closely with human captions
825,"Just remember, you can be empty headed and orange and still succeed in America.",0.0763738,0.14934322,claude,Claude aligned more closely with human captions
825,Let’s get through the office party tonight without anyone getting smashed.,0.15401348,0.10203712,chatgpt,ChatGPT aligned more closely with human captions
825,"So, where do you see yourselves, three days from now?",0.13756573,0.16722602,claude,Claude aligned more closely with human captions
825,Thanks for carving out a little face time.”,0.19946013,0.08098142,chatgpt,ChatGPT aligned more closely with human captions
826,"Alexa, play Smooth Operator",0.2062569,0.12059391,chatgpt,ChatGPT aligned more closely with human captions
826,"For patient comfort, we try to keep the room in the mid-seventies.",0.20279866,0.17562965,chatgpt,ChatGPT aligned more closely with human captions
826,He’s going to need more drugs.,0.10938237,0.13627452,claude,Claude aligned more closely with human captions
826,I'm detecting a beat.,0.19541347,0.21325143,claude,Claude aligned more closely with human captions
826,"If this doesn't correct his rhythm, we'll try the paddles.",0.16663535,0.0947766,chatgpt,ChatGPT aligned more closely with human captions
826,Looks to be a herniated disco.,0.1817894,0.16922785,chatgpt,ChatGPT aligned more closely with human captions
827,"A headhunter? Me, too.",0.090296134,0.03919275,chatgpt,ChatGPT aligned more closely with human captions
827,"I live in a brownstone, too.",0.102855586,0.068856694,chatgpt,ChatGPT aligned more closely with human captions
827,I think I turned my clocks back too far.,0.10629744,0.09021877,chatgpt,ChatGPT aligned more closely with human captions
827,I'm an anesthesiologist.,0.0022137165,0.14824533,claude,Claude aligned more closely with human captions
827,I'm still adjusting to the time change.,0.17159775,0.10927991,chatgpt,ChatGPT aligned more closely with human captions
827,"Wait -- ""B.C."" means ""business casual""?",0.15890698,0.14866114,chatgpt,ChatGPT aligned more closely with human captions
827,"You know, I invented the man cave.",0.122026846,0.069839336,chatgpt,ChatGPT aligned more closely with human captions
828,A close encounter of the back nine.,0.24955605,0.1312983,chatgpt,ChatGPT aligned more closely with human captions
828,"All they said was, ""Take us to your Masters.""",0.30278385,0.11814639,chatgpt,ChatGPT aligned more closely with human captions
828,"If they're looking for intelligent life, why would they come to a golf course?",0.21059996,0.03438619,chatgpt,ChatGPT aligned more closely with human captions
828,"Ok, just figured out why those foursomes in front of us disappeared.",0.2086634,0.25101262,claude,Claude aligned more closely with human captions
828,"Okay, Mr. I-Know-All-the-Rules, here's one for you.",0.05966108,0.11368042,claude,Claude aligned more closely with human captions
828,Their research shows this is the best place to find the US president.,-0.06708376,0.053877447,claude,Claude aligned more closely with human captions
828,They want to know if we lost a ball on the Moon in 1971?,0.40672618,0.13690871,chatgpt,ChatGPT aligned more closely with human captions
828,They're looking for the miniature golf course.,0.21298312,0.09661736,chatgpt,ChatGPT aligned more closely with human captions
829,Don't judge me.  I was young and needed the money.,0.014954954,0.09415788,claude,Claude aligned more closely with human captions
829,I used to be able to do that.,0.024487037,0.07356994,claude,Claude aligned more closely with human captions
829,I was young and needed the money.,0.06604078,0.13941735,claude,Claude aligned more closely with human captions
829,"Nice curves, but they’re not natural.",0.04641362,0.25192663,claude,Claude aligned more closely with human captions
829,You used to look at me like that.,0.089084044,0.08969391,claude,Claude aligned more closely with human captions
829,You used to look at me that way.,0.095576,0.112978905,claude,Claude aligned more closely with human captions
830,"And then, it hit me.",0.16090193,0.175934,claude,Claude aligned more closely with human captions
830,Is he still there?,0.0532668,0.07480244,claude,Claude aligned more closely with human captions
830,My biggest fear is sudden death.,0.29045784,0.11276218,chatgpt,ChatGPT aligned more closely with human captions
830,The loudest boos are coming from my mother.  Let’s start there.,0.055476516,0.0965511,claude,Claude aligned more closely with human captions
830,Well of course I’m being defensive!,0.1659887,0.048480656,chatgpt,ChatGPT aligned more closely with human captions
831,"... and lastly, to my  ever supportive, encouraging  and, I hope, forgiving wife who I forgot to mention at the award banquet earlier this evening.",0.17408681,0.1889908,claude,Claude aligned more closely with human captions
831,At least this thing’s turned on.,0.096860506,0.09453581,chatgpt,ChatGPT aligned more closely with human captions
831,I need a volunteer from the audience.,0.15090293,0.05827854,chatgpt,ChatGPT aligned more closely with human captions
831,I took a performance enhancer.,0.054538168,0.07806721,claude,Claude aligned more closely with human captions
831,Thanks for coming tonight.,0.1433385,0.040274896,chatgpt,ChatGPT aligned more closely with human captions
831,Well your profile did say you wanted a man that could perform in bed,0.08139087,0.16216573,claude,Claude aligned more closely with human captions
832,He's not going to roll over that easily.,-0.0066092536,0.18210605,claude,Claude aligned more closely with human captions
832,"I have met the enemy, and he’s a good boy!",0.079407915,0.08770751,claude,Claude aligned more closely with human captions
832,"If we breach the wall, we will be in deep shit!",0.018234316,0.23239341,claude,Claude aligned more closely with human captions
832,On the count of three we S. T. O. R. M. the C. A. S. T. L. E.,0.1297729,0.14784588,claude,Claude aligned more closely with human captions
832,Re-treat!,0.10630849,0.034637198,chatgpt,ChatGPT aligned more closely with human captions
832,We will not negotiate with terriers.,0.13706808,0.18617612,claude,Claude aligned more closely with human captions
833,"It could be inpatient, it could be outpatient.",0.20942137,0.07520596,chatgpt,ChatGPT aligned more closely with human captions
833,It’s going to work a lot faster than the prune juice.,0.10118239,-0.026901677,chatgpt,ChatGPT aligned more closely with human captions
833,It’s usually non-invasive.,0.12289655,0.111937806,chatgpt,ChatGPT aligned more closely with human captions
833,Just let me know if you feel a sharp pain.,0.15807858,0.06054155,chatgpt,ChatGPT aligned more closely with human captions
833,"Of course if you’d like to give the blood, urine and stool samples the usual way, that’s totally up to you.",0.23249626,-0.035389952,chatgpt,ChatGPT aligned more closely with human captions
833,"There was a little mix-up here. Dr. Mason is an osteopath. I’m Dr. Manson, a psychopath.",0.21404272,0.13358353,chatgpt,ChatGPT aligned more closely with human captions
833,This is the option covered by your insurance,0.10892563,0.04926736,chatgpt,ChatGPT aligned more closely with human captions
833,Your hiccups are gone.,0.10290621,0.21290359,claude,Claude aligned more closely with human captions
834,Are you going to finish those croissant crumbs?,0.15322688,0.17207785,claude,Claude aligned more closely with human captions
834,I understand you have a complaint about the way the eggs were made.,0.027174603,0.09889463,claude,Claude aligned more closely with human captions
834,It's arm to table.,0.06982215,0.0002472233,chatgpt,ChatGPT aligned more closely with human captions
834,They recommend the beef.,0.21040016,0.14378446,chatgpt,ChatGPT aligned more closely with human captions
834,We'll have those crumbs on your table cleaned up in no time.,0.10232267,0.04476031,chatgpt,ChatGPT aligned more closely with human captions
834,Who had the wings?”,0.30406895,0.19928005,chatgpt,ChatGPT aligned more closely with human captions
834,"Yes, sir, all of our poultry is free-range.""",0.26351357,0.20025264,chatgpt,ChatGPT aligned more closely with human captions
834,Your eggs will be right out,0.055973124,0.033970322,chatgpt,ChatGPT aligned more closely with human captions
835,And stop calling me wench.,0.13627443,0.10689014,chatgpt,ChatGPT aligned more closely with human captions
835,I just swabbed that floor.,0.086392194,0.18404119,claude,Claude aligned more closely with human captions
835,I still need to see your ID!!!,0.014853556,0.012691759,chatgpt,ChatGPT aligned more closely with human captions
835,"If you're going to bury that here, you need to buy something.",0.06143016,0.2894914,claude,Claude aligned more closely with human captions
835,"Sir, as I said, there’s an ATM on the corner.",0.19743297,0.1250107,chatgpt,ChatGPT aligned more closely with human captions
835,"Sir, there are no sirens here. That’s just our logo.",0.15833654,0.17815289,claude,Claude aligned more closely with human captions
835,"Sir, this is a Whole Foods. The only payment we accept is an arm and a leg.",0.13623825,0.09430452,chatgpt,ChatGPT aligned more closely with human captions
835,Sorry sir there was a typo it should have read elderly Pilates meet up.,0.124116145,0.046351083,chatgpt,ChatGPT aligned more closely with human captions
835,"Sorry, we're cashless.",0.18137348,0.11110799,chatgpt,ChatGPT aligned more closely with human captions
835,Uhhh…we’re cashless.,0.19601703,0.15611675,chatgpt,ChatGPT aligned more closely with human captions
836,Don't be embarrassed.  Our atmosphere is all methane.,0.024387697,0.07938009,claude,Claude aligned more closely with human captions
836,Four stomachs? Now I’ve seen everything.,0.06322812,0.21332479,claude,Claude aligned more closely with human captions
836,"Let me get this straight, you're food, clothing and a beverage?",0.2361475,0.088300586,chatgpt,ChatGPT aligned more closely with human captions
836,"My name is George Santos. You can trust me, my mother was also a cow and she died in Pearl Harbor.",0.1543419,0.11937329,chatgpt,ChatGPT aligned more closely with human captions
836,"Our technology detected a ""moo moo here"" and a ""moo moo there.""",0.08478814,0.21779785,claude,Claude aligned more closely with human captions
836,This is the last time we're bringing you back.  Stop jumping over the moon.,0.18856004,0.20251763,claude,Claude aligned more closely with human captions
836,You’re standing right where I want to put the crop circle.,0.09330544,0.4955666,claude,Claude aligned more closely with human captions
837,"Done in ink. We're dealing with a narcissist, Watson.",0.4155686,0.13590145,chatgpt,ChatGPT aligned more closely with human captions
837,I have a feeling all will be revealed tomorrow.,0.13857165,0.12047067,chatgpt,ChatGPT aligned more closely with human captions
837,I suspect vowel play,0.31846303,0.031394627,chatgpt,ChatGPT aligned more closely with human captions
837,Some mastermind. It’s in pencil.,0.3146056,0.19145423,chatgpt,ChatGPT aligned more closely with human captions
837,"Until now, my dear Watson, we have never had a cross word between us.",0.4490711,0.092074655,chatgpt,ChatGPT aligned more closely with human captions
837,Why couldn’t he have been murdered on a Monday.,0.03327152,0.05627632,claude,Claude aligned more closely with human captions
838,And all that was left was a giant carbon footprint,0.16881847,0.22659639,claude,Claude aligned more closely with human captions
838,And his caption was lost forever.,0.17635854,0.09569532,chatgpt,ChatGPT aligned more closely with human captions
838,And then he saw something that made his blood run warm.,0.40591055,0.19759771,chatgpt,ChatGPT aligned more closely with human captions
838,I always get the damn merit badges stuck in my teeth.,0.09203291,0.16191378,claude,Claude aligned more closely with human captions
838,Is there someone in my teeth?,0.026147965,0.09593367,claude,Claude aligned more closely with human captions
839,Careful. It took me a week to make that one.,0.13039517,0.1357207,claude,Claude aligned more closely with human captions
839,Don't forget to put them back in orbit when you're done playing.,0.19212463,0.05513671,chatgpt,ChatGPT aligned more closely with human captions
839,"Easy, Michael.  Last time you broke you wiped out the dinosaurs.",0.2178174,0.10423733,chatgpt,ChatGPT aligned more closely with human captions
839,I don't care what Satan lets his kids do.,0.15140155,-0.008937541,chatgpt,ChatGPT aligned more closely with human captions
839,"They call it ""big bang."" We call it ""break.""",0.13817145,0.1903876,claude,Claude aligned more closely with human captions
839,Where on Earth are you aiming,0.21597958,0.19032902,chatgpt,ChatGPT aligned more closely with human captions
839,Why am I even paying for harp lessons?,0.050304253,0.03919437,chatgpt,ChatGPT aligned more closely with human captions
840,"Honey, why don’t you just try diet and exercise?",0.15598948,0.011259628,chatgpt,ChatGPT aligned more closely with human captions
840,I'm still taking you to the cleaners.,0.19537264,0.18996158,chatgpt,ChatGPT aligned more closely with human captions
840,Now might be a good time to grab that sock behind the washer.,0.2766767,0.1433924,chatgpt,ChatGPT aligned more closely with human captions
840,So it really did kill him to help with the ironing once in a while.,0.36942646,0.15512511,chatgpt,ChatGPT aligned more closely with human captions
840,Was that you banging inside the dryer?,0.30241627,0.113223284,chatgpt,ChatGPT aligned more closely with human captions
840,You’re sleeping on the hanger tonight.,0.08626169,0.16766685,claude,Claude aligned more closely with human captions
841,And now they will only eat brie or camembert.,0.15443304,0.064619064,chatgpt,ChatGPT aligned more closely with human captions
841,And then we trap them in the gift shop.,0.17240489,0.25620288,claude,Claude aligned more closely with human captions
841,"And to think, all we did was change their diet from Velveeta to Brie.",0.13009408,0.071919054,chatgpt,ChatGPT aligned more closely with human captions
841,It’s remarkable when you consider three of them are blind.,0.16519305,0.25446287,claude,Claude aligned more closely with human captions
841,"Nothing has sold yet, but we’ve gotten a few nibbles.",-0.0032681618,0.05079787,claude,Claude aligned more closely with human captions
841,The really smart ones come on weekdays to avoid the crowds.,0.108236924,0.11330072,claude,Claude aligned more closely with human captions
841,They’re not looking for a way out. They’re looking for meaning.,0.15854284,0.116423585,chatgpt,ChatGPT aligned more closely with human captions
841,They’ve learned to feign interest until the cheese platters come out.,0.39712584,0.075386286,chatgpt,ChatGPT aligned more closely with human captions
842,I can't fly until I get all my passengers in a row.,0.35063314,0.27234837,chatgpt,ChatGPT aligned more closely with human captions
842,I understand your surprise. It IS unusual to have a female pilot.,0.18420126,0.11912991,chatgpt,ChatGPT aligned more closely with human captions
842,This plane is going d-o-w-n.,0.25534374,0.120564595,chatgpt,ChatGPT aligned more closely with human captions
842,We expect a little turbulence until we get out of shotgun range.,0.16309783,0.060949795,chatgpt,ChatGPT aligned more closely with human captions
842,"What’s crazier, me talking or you flying?",0.19562644,0.24310079,claude,Claude aligned more closely with human captions
843,Am I catching you at a bad time?,0.056254636,0.080230124,claude,Claude aligned more closely with human captions
843,"If I had a ring on my finger, then maybe you could grip better.",0.05272468,0.25311473,claude,Claude aligned more closely with human captions
843,If you were actually the height you listed on your profile this wouldn't be an issue,-0.031470634,0.0012769997,claude,Claude aligned more closely with human captions
843,Just so you know - it's not like me to pick up guys on the fly.,0.08969523,0.070586115,chatgpt,ChatGPT aligned more closely with human captions
843,"No, not your hands. The car keys!",0.050888997,0.18599644,claude,Claude aligned more closely with human captions
843,Promise not to vote for Trump again?,0.03590419,0.0847905,claude,Claude aligned more closely with human captions
844,Good news. I found a way to stop your aging.,0.3670289,0.21442011,chatgpt,ChatGPT aligned more closely with human captions
844,I’m afraid you need glasses.,0.16563085,0.086590335,chatgpt,ChatGPT aligned more closely with human captions
844,You can leave your label on.,0.02575644,0.14775504,claude,Claude aligned more closely with human captions
844,You must be my 5 o'clock,0.13597515,0.055208527,chatgpt,ChatGPT aligned more closely with human captions
844,"You won't be able to drive after this, and neither will I.",0.08883612,0.026648251,chatgpt,ChatGPT aligned more closely with human captions
845,...and that's how bit coin works.,0.039331365,0.019214438,chatgpt,ChatGPT aligned more closely with human captions
845,And that is how cryptocurrency works.,0.083494715,0.022294478,chatgpt,ChatGPT aligned more closely with human captions
845,I specialize in the more arcane areas of the tax code.,0.09483485,0.06147964,chatgpt,ChatGPT aligned more closely with human captions
845,"Mrs. Johnson, let me say once again, that although Mr. Johnson said he would give you the moon and the stars…they are not his to give and you are therefore not entitled to half”",0.22462243,0.27156025,claude,Claude aligned more closely with human captions
845,Your horoscopes show you'll be getting a big bill from a charlatan.,0.20239961,0.052298393,chatgpt,ChatGPT aligned more closely with human captions
846,And yet he's still afraid of the vacuum.,0.31955737,0.19786106,chatgpt,ChatGPT aligned more closely with human captions
846,I can see why he's scared of his own shadow.,0.48112118,0.39939624,chatgpt,ChatGPT aligned more closely with human captions
846,"It’s not you, it’s your dog.",0.19184984,0.13303833,chatgpt,ChatGPT aligned more closely with human captions
846,It’s your turn to walk him.,0.2930408,0.15392673,chatgpt,ChatGPT aligned more closely with human captions
846,Now I’m starting to believe the mailman’s side of the story.,0.18820263,0.046059903,chatgpt,ChatGPT aligned more closely with human captions
846,The cat warned us.,0.23947005,0.09183607,chatgpt,ChatGPT aligned more closely with human captions
846,The vet referred us to a priest.,0.24633357,0.13842727,chatgpt,ChatGPT aligned more closely with human captions
847,I absolutely love what you’ve done with your air.,0.21603362,0.1993649,chatgpt,ChatGPT aligned more closely with human captions
847,I'd love to hook you up with my leaf blower.,0.14977068,0.06756974,chatgpt,ChatGPT aligned more closely with human captions
847,Still selling cars Bob?,0.039559666,0.045381885,claude,Claude aligned more closely with human captions
847,Who does your air?,0.2824133,0.13564625,chatgpt,ChatGPT aligned more closely with human captions
847,You aren't the only giant windbag here.,0.12074836,0.06365971,chatgpt,ChatGPT aligned more closely with human captions
847,You look fabulous! Who does your air?,0.29781392,0.1966613,chatgpt,ChatGPT aligned more closely with human captions
847,You seem to have an inflated sense of yourself.,0.17638743,0.13572796,chatgpt,ChatGPT aligned more closely with human captions
848,I wouldn't fly Southwest anymore either.,0.09735876,0.06991424,chatgpt,ChatGPT aligned more closely with human captions
848,"Is it me, or do you think they should have pulled the parachute chord by this point?",0.10432306,0.176958,claude,Claude aligned more closely with human captions
848,It seems like the Gordons are enjoying retirement a lot more than we are.,-0.007757291,0.14199649,claude,Claude aligned more closely with human captions
848,Look! The first Robinsons of Spring.,0.18492423,0.18631071,claude,Claude aligned more closely with human captions
848,That explains the mess on the windshield.,0.09507099,0.08451515,chatgpt,ChatGPT aligned more closely with human captions
848,"Those are the new neighbors, Robin and Jay.",0.24676096,0.32110626,claude,Claude aligned more closely with human captions
848,We're planting the wrong pot.,0.077732556,0.09583879,claude,Claude aligned more closely with human captions
848,"Well,I’m glad it’s not pigs this time. That was creepy!",0.26110077,0.24714558,chatgpt,ChatGPT aligned more closely with human captions
848,We’re going to need a bigger bird feeder.,0.26022196,0.2460139,chatgpt,ChatGPT aligned more closely with human captions
848,When they start to circle hide the dog,0.22208306,0.29586008,claude,Claude aligned more closely with human captions
849,How do I look? Yea or neigh?,0.098848864,0.18267804,claude,Claude aligned more closely with human captions
849,I could also use a groom.,0.11378696,0.19866456,claude,Claude aligned more closely with human captions
849,"I like to be the centaur of attention.""",0.2353715,0.62770826,claude,Claude aligned more closely with human captions
849,I'd like my wife's opinion. She's over in the bridle section.,0.14192832,0.15209275,claude,Claude aligned more closely with human captions
849,"If you go near the dressing room, you might want to be careful where you step.",0.10686797,0.20012335,claude,Claude aligned more closely with human captions
849,It's for an interview. I'm looking for a stable job.,0.16546394,0.069454096,chatgpt,ChatGPT aligned more closely with human captions
849,Part of me loves it.”,0.20857367,0.17206597,chatgpt,ChatGPT aligned more closely with human captions
849,The invite just says coat and tails.,0.13608444,0.24842164,claude,Claude aligned more closely with human captions
850,Don’t you ever take a holiday?,-0.023100125,0.11089444,claude,Claude aligned more closely with human captions
850,He is dead. He just hasn’t left the building yet.,0.075657964,0.14764485,claude,Claude aligned more closely with human captions
850,"Hey down there, you’re killing that song.",0.27427363,0.19775139,chatgpt,ChatGPT aligned more closely with human captions
850,I prefer soul.,0.15216386,0.14460911,chatgpt,ChatGPT aligned more closely with human captions
850,I think you're taking the genre a bit too literally.,0.2999641,0.016680874,chatgpt,ChatGPT aligned more closely with human captions
850,I'm about to be at your door!,0.050357074,0.15594442,claude,Claude aligned more closely with human captions
850,Keep it down!  You’ll wake the Grateful Dead!,0.23511682,0.20738055,chatgpt,ChatGPT aligned more closely with human captions
850,Shut the fuck up!,0.06593667,0.0887239,claude,Claude aligned more closely with human captions
850,The grateful death,0.33486038,0.18126974,chatgpt,ChatGPT aligned more closely with human captions
850,This motherfucker.,0.07421451,0.20603502,claude,Claude aligned more closely with human captions
851,"At this point, I’m no longer sure which one of us they’re testing.",0.31681323,0.21036854,chatgpt,ChatGPT aligned more closely with human captions
851,I'd ask directions but I'm a man.,0.12937571,0.07194075,chatgpt,ChatGPT aligned more closely with human captions
851,It’s an honor to work with a giant in the field.,0.17877617,0.07549714,chatgpt,ChatGPT aligned more closely with human captions
851,I’m here to conduct your exit interview.,0.29332507,0.23811492,chatgpt,ChatGPT aligned more closely with human captions
851,That concludes our study. You can see yourself out.,0.36093646,0.1921369,chatgpt,ChatGPT aligned more closely with human captions
851,"The restroom?  Third door on your right, then left, left again, then right, right and left. You can’t miss it.",0.14284386,0.15388352,claude,Claude aligned more closely with human captions
851,"You find the cheese, I'll find the wine and we'll meet back here.",0.17211023,0.2635925,claude,Claude aligned more closely with human captions
